mjd,datetime_str,RA,DEC,V,RA_rate,DEC_rate
59135.5,2020-Oct-13 12:00,268.04501,-5.06585,19.29,99.33324,-0.2047
59136.5,2020-Oct-14 12:00,268.71202,-5.06856,19.295,99.68354,0.027106
59137.5,2020-Oct-15 12:00,269.38131,-5.0697,19.3,100.031,0.265248
59138.5,2020-Oct-16 12:00,270.05287,-5.06924,19.305,100.3749,0.509737
59139.5,2020-Oct-17 12:00,270.72667,-5.06713,19.309,100.7143,0.760489
59140.5,2020-Oct-18 12:00,271.40267,-5.06332,19.314,101.0486,1.017301
59141.5,2020-Oct-19 12:00,272.08083,-5.05779,19.319,101.3772,1.279864
59142.5,2020-Oct-20 12:00,272.76113,-5.05049,19.323,101.6999,1.547803
59143.5,2020-Oct-21 12:00,273.4435,-5.04138,19.328,102.0165,1.820725
59144.5,2020-Oct-22 12:00,274.12793,-5.03044,19.332,102.3272,2.098259
59145.5,2020-Oct-23 12:00,274.81435,-5.01764,19.337,102.6323,2.38007
59146.5,2020-Oct-24 12:00,275.50274,-5.00293,19.341,102.932,2.665874
59147.5,2020-Oct-25 12:00,276.19306,-4.98631,19.345,103.2266,2.955425
59148.5,2020-Oct-26 12:00,276.88527,-4.96775,19.35,103.5163,3.24851
59149.5,2020-Oct-27 12:00,277.57935,-4.94721,19.354,103.8015,3.544942
59150.5,2020-Oct-28 12:00,278.27525,-4.92468,19.358,104.0822,3.844554
59151.5,2020-Oct-29 12:00,278.97296,-4.90015,19.362,104.3588,4.147196
59152.5,2020-Oct-30 12:00,279.67243,-4.87357,19.366,104.6314,4.452734
59153.5,2020-Oct-31 12:00,280.37365,-4.84495,19.37,104.9003,4.761051
59154.5,2020-Nov-01 12:00,281.07658,-4.81425,19.374,105.1655,5.072045
59155.5,2020-Nov-02 12:00,281.78121,-4.78147,19.378,105.4272,5.385628
59156.5,2020-Nov-03 12:00,282.4875,-4.74658,19.382,105.6857,5.701728
59157.5,2020-Nov-04 12:00,283.19544,-4.70957,19.386,105.9409,6.020284
59158.5,2020-Nov-05 12:00,283.905,-4.67041,19.39,106.1931,6.341251
59159.5,2020-Nov-06 12:00,284.61615,-4.6291,19.393,106.4422,6.664592
59160.5,2020-Nov-07 12:00,285.32889,-4.58562,19.397,106.6883,6.990287
59161.5,2020-Nov-08 12:00,286.04318,-4.53995,19.401,106.9314,7.318328
59162.5,2020-Nov-09 12:00,286.75901,-4.49207,19.404,107.1714,7.64872
59163.5,2020-Nov-10 12:00,287.47634,-4.44197,19.408,107.4082,7.981475
59164.5,2020-Nov-11 12:00,288.19517,-4.38963,19.412,107.6414,8.316603
59165.5,2020-Nov-12 12:00,288.91546,-4.33504,19.415,107.8707,8.654086
59166.5,2020-Nov-13 12:00,289.63718,-4.27817,19.419,108.0953,8.99385
59167.5,2020-Nov-14 12:00,290.36029,-4.21902,19.422,108.3148,9.335733
59168.5,2020-Nov-15 12:00,291.08477,-4.15757,19.426,108.5283,9.67947
59169.5,2020-Nov-16 12:00,291.81056,-4.09381,19.429,108.7352,10.0247
59170.5,2020-Nov-17 12:00,292.53762,-4.02773,19.433,108.9353,10.37101
59171.5,2020-Nov-18 12:00,293.2659,-3.95932,19.436,109.1284,10.71798
59172.5,2020-Nov-19 12:00,293.99536,-3.88858,19.439,109.3145,11.06519
59173.5,2020-Nov-20 12:00,294.72595,-3.81551,19.443,109.4938,11.41232
59174.5,2020-Nov-21 12:00,295.45761,-3.74011,19.446,109.6665,11.75905
59175.5,2020-Nov-22 12:00,296.19032,-3.66238,19.449,109.833,12.10516
59176.5,2020-Nov-23 12:00,296.92403,-3.58233,19.453,109.9935,12.45042
59177.5,2020-Nov-24 12:00,297.65869,-3.49996,19.456,110.1483,12.79465
59178.5,2020-Nov-25 12:00,298.39427,-3.41528,19.459,110.2975,13.13769
59179.5,2020-Nov-26 12:00,299.13074,-3.3283,19.462,110.4415,13.47938
59180.5,2020-Nov-27 12:00,299.86806,-3.23902,19.465,110.5804,13.81957
59181.5,2020-Nov-28 12:00,300.6062,-3.14745,19.469,110.7144,14.15815
59182.5,2020-Nov-29 12:00,301.34512,-3.05362,19.472,110.8438,14.495
59183.5,2020-Nov-30 12:00,302.08479,-2.95752,19.475,110.9689,14.83003
59184.5,2020-Dec-01 12:00,302.82519,-2.85917,19.478,111.0897,15.16316
59185.5,2020-Dec-02 12:00,303.5663,-2.75858,19.481,111.2066,15.49433
59186.5,2020-Dec-03 12:00,304.30808,-2.65577,19.484,111.3197,15.82352
59187.5,2020-Dec-04 12:00,305.05051,-2.55074,19.487,111.4292,16.15069
59188.5,2020-Dec-05 12:00,305.79358,-2.44352,19.49,111.5352,16.47582
59189.5,2020-Dec-06 12:00,306.53725,-2.33411,19.493,111.6378,16.79892
59190.5,2020-Dec-07 12:00,307.28151,-2.22253,19.496,111.737,17.11997
59191.5,2020-Dec-08 12:00,308.02634,-2.10879,19.499,111.8328,17.43896
59192.5,2020-Dec-09 12:00,308.77172,-1.9929,19.502,111.9249,17.75588
59193.5,2020-Dec-10 12:00,309.51761,-1.87487,19.505,112.0131,18.07066
59194.5,2020-Dec-11 12:00,310.26401,-1.75473,19.508,112.0971,18.3832
59195.5,2020-Dec-12 12:00,311.01087,-1.63249,19.511,112.1764,18.69333
59196.5,2020-Dec-13 12:00,311.75817,-1.50816,19.514,112.2504,19.00077
59197.5,2020-Dec-14 12:00,312.50588,-1.38176,19.517,112.3187,19.3052
59198.5,2020-Dec-15 12:00,313.25396,-1.25331,19.52,112.381,19.60624
59199.5,2020-Dec-16 12:00,314.00237,-1.12283,19.523,112.437,19.90351
59200.5,2020-Dec-17 12:00,314.75107,-0.99036,19.526,112.4868,20.19664
59201.5,2020-Dec-18 12:00,315.50003,-0.85592,19.529,112.5306,20.48532
59202.5,2020-Dec-19 12:00,316.24921,-0.71954,19.531,112.5684,20.76932
59203.5,2020-Dec-20 12:00,316.99857,-0.58125,19.534,112.6007,21.04843
59204.5,2020-Dec-21 12:00,317.74809,-0.44109,19.537,112.6276,21.32252
59205.5,2020-Dec-22 12:00,318.49773,-0.29909,19.54,112.6496,21.59145
59206.5,2020-Dec-23 12:00,319.24747,-0.15527,19.543,112.6668,21.85512
59207.5,2020-Dec-24 12:00,319.99727,-0.00969,19.545,112.6796,22.11345
59208.5,2020-Dec-25 12:00,320.74712,0.13764,19.548,112.6881,22.36635
59209.5,2020-Dec-26 12:00,321.497,0.28666,19.551,112.6926,22.61376
59210.5,2020-Dec-27 12:00,322.24687,0.43735,19.554,112.6935,22.85563
59211.5,2020-Dec-28 12:00,322.99673,0.58966,19.556,112.6909,23.09192
59212.5,2020-Dec-29 12:00,323.74656,0.74357,19.559,112.6852,23.32265
59213.5,2020-Dec-30 12:00,324.49634,0.89903,19.562,112.6767,23.54781
59214.5,2020-Dec-31 12:00,325.24606,1.05601,19.564,112.6656,23.76746
59215.5,2021-Jan-01 12:00,325.99571,1.21446,19.567,112.6523,23.98165
59216.5,2021-Jan-02 12:00,326.74529,1.37436,19.569,112.6369,24.19047
59217.5,2021-Jan-03 12:00,327.49478,1.53567,19.572,112.6197,24.39397
59218.5,2021-Jan-04 12:00,328.24419,1.69836,19.575,112.6006,24.59223
59219.5,2021-Jan-05 12:00,328.9935,1.86238,19.577,112.5798,24.7853
59220.5,2021-Jan-06 12:00,329.74271,2.02771,19.58,112.5572,24.97319
59221.5,2021-Jan-07 12:00,330.49181,2.19431,19.582,112.5325,25.15588
59222.5,2021-Jan-08 12:00,331.2408,2.36214,19.585,112.5056,25.3333
59223.5,2021-Jan-09 12:00,331.98967,2.53117,19.587,112.4761,25.50533
59224.5,2021-Jan-10 12:00,332.7384,2.70137,19.59,112.4438,25.67179
59225.5,2021-Jan-11 12:00,333.48699,2.8727,19.592,112.4082,25.83245
59226.5,2021-Jan-12 12:00,334.23542,3.04511,19.595,112.3691,25.98703
59227.5,2021-Jan-13 12:00,334.98367,3.21857,19.597,112.3264,26.13528
59228.5,2021-Jan-14 12:00,335.73173,3.39303,19.6,112.2799,26.27692
59229.5,2021-Jan-15 12:00,336.47957,3.56844,19.602,112.2297,26.41176
59230.5,2021-Jan-16 12:00,337.22719,3.74477,19.604,112.1759,26.53963
59231.5,2021-Jan-17 12:00,337.97456,3.92196,19.607,112.1188,26.66044
59232.5,2021-Jan-18 12:00,338.72167,4.09998,19.609,112.0585,26.77411
59233.5,2021-Jan-19 12:00,339.46851,4.27876,19.611,111.9954,26.88062
59234.5,2021-Jan-20 12:00,340.21507,4.45826,19.614,111.9297,26.97995
59235.5,2021-Jan-21 12:00,340.96135,4.63844,19.616,111.8617,27.0721
59236.5,2021-Jan-22 12:00,341.70732,4.81924,19.618,111.7915,27.1571
59237.5,2021-Jan-23 12:00,342.453,5.00062,19.62,111.7193,27.23495
59238.5,2021-Jan-24 12:00,343.19836,5.18254,19.622,111.6455,27.3057
59239.5,2021-Jan-25 12:00,343.94342,5.36494,19.625,111.5703,27.36939
59240.5,2021-Jan-26 12:00,344.68817,5.54777,19.627,111.4939,27.42611
59241.5,2021-Jan-27 12:00,345.43262,5.731,19.629,111.4168,27.47594
59242.5,2021-Jan-28 12:00,346.17676,5.91457,19.631,111.3391,27.51903
59243.5,2021-Jan-29 12:00,346.9206,6.09844,19.633,111.2612,27.55552
59244.5,2021-Jan-30 12:00,347.66415,6.28257,19.635,111.1834,27.58559
59245.5,2021-Jan-31 12:00,348.40741,6.46692,19.637,111.1059,27.6094
59246.5,2021-Feb-01 12:00,349.15041,6.65143,19.639,111.0289,27.62712
59247.5,2021-Feb-02 12:00,349.89315,6.83608,19.641,110.9525,27.63885
59248.5,2021-Feb-03 12:00,350.63564,7.02083,19.643,110.8764,27.64467
59249.5,2021-Feb-04 12:00,351.37789,7.20562,19.644,110.8007,27.64461
59250.5,2021-Feb-05 12:00,352.11991,7.39044,19.646,110.725,27.63863
59251.5,2021-Feb-06 12:00,352.8617,7.57522,19.648,110.6492,27.62668
59252.5,2021-Feb-07 12:00,353.60329,7.75995,19.65,110.573,27.60862
59253.5,2021-Feb-08 12:00,354.34465,7.94456,19.651,110.4961,27.58432
59254.5,2021-Feb-09 12:00,355.08581,8.12903,19.653,110.4182,27.55362
59255.5,2021-Feb-10 12:00,355.82676,8.3133,19.655,110.3392,27.51635
59256.5,2021-Feb-11 12:00,356.5675,8.49734,19.656,110.2589,27.47235
59257.5,2021-Feb-12 12:00,357.30802,8.68109,19.658,110.1773,27.42152
59258.5,2021-Feb-13 12:00,358.04833,8.86451,19.66,110.0944,27.36375
59259.5,2021-Feb-14 12:00,358.78842,9.04756,19.661,110.0102,27.29901
59260.5,2021-Feb-15 12:00,359.52829,9.23019,19.662,109.925,27.22729
59261.5,2021-Feb-16 12:00,0.26794,9.41235,19.664,109.8388,27.1486
59262.5,2021-Feb-17 12:00,1.00737,9.59399,19.665,109.7518,27.06298
59263.5,2021-Feb-18 12:00,1.74659,9.77507,19.667,109.6642,26.9705
59264.5,2021-Feb-19 12:00,2.48559,9.95554,19.668,109.576,26.87121
59265.5,2021-Feb-20 12:00,3.22439,10.13536,19.669,109.4876,26.76519
59266.5,2021-Feb-21 12:00,3.96297,10.31449,19.67,109.3989,26.65251
59267.5,2021-Feb-22 12:00,4.70135,10.49287,19.671,109.3102,26.53327
59268.5,2021-Feb-23 12:00,5.43953,10.67047,19.672,109.2218,26.40757
59269.5,2021-Feb-24 12:00,6.17752,10.84723,19.674,109.1338,26.27556
59270.5,2021-Feb-25 12:00,6.91533,11.02313,19.675,109.0465,26.13738
59271.5,2021-Feb-26 12:00,7.65297,11.19812,19.675,108.9602,25.99325
59272.5,2021-Feb-27 12:00,8.39045,11.37215,19.676,108.8752,25.84336
59273.5,2021-Feb-28 12:00,9.12779,11.5452,19.677,108.7918,25.68794
59274.5,2021-Mar-01 12:00,9.865,11.71722,19.678,108.7102,25.52719
59275.5,2021-Mar-02 12:00,10.60209,11.88819,19.679,108.6304,25.36128
59276.5,2021-Mar-03 12:00,11.3391,12.05806,19.68,108.5525,25.19031
59277.5,2021-Mar-04 12:00,12.07602,12.2268,19.68,108.4762,25.01432
59278.5,2021-Mar-05 12:00,12.81287,12.39437,19.681,108.4013,24.83331
59279.5,2021-Mar-06 12:00,13.54967,12.56076,19.682,108.3276,24.64721
59280.5,2021-Mar-07 12:00,14.28642,12.72591,19.682,108.2548,24.45593
59281.5,2021-Mar-08 12:00,15.02314,12.8898,19.683,108.1825,24.25939
59282.5,2021-Mar-09 12:00,15.75982,13.05239,19.683,108.1106,24.05746
59283.5,2021-Mar-10 12:00,16.49648,13.21363,19.683,108.0388,23.85005
59284.5,2021-Mar-11 12:00,17.23311,13.37351,19.684,107.967,23.63708
59285.5,2021-Mar-12 12:00,17.96972,13.53197,19.684,107.895,23.41848
59286.5,2021-Mar-13 12:00,18.7063,13.68898,19.684,107.8227,23.19421
59287.5,2021-Mar-14 12:00,19.44285,13.8445,19.684,107.7501,22.96425
59288.5,2021-Mar-15 12:00,20.17938,13.9985,19.684,107.6772,22.72862
59289.5,2021-Mar-16 12:00,20.91588,14.15093,19.684,107.604,22.48734
59290.5,2021-Mar-17 12:00,21.65235,14.30175,19.684,107.5306,22.24048
59291.5,2021-Mar-18 12:00,22.38879,14.45094,19.684,107.457,21.9881
59292.5,2021-Mar-19 12:00,23.12519,14.59845,19.684,107.3833,21.73027
59293.5,2021-Mar-20 12:00,23.86156,14.74425,19.684,107.3095,21.46709
59294.5,2021-Mar-21 12:00,24.59789,14.8883,19.684,107.2358,21.19865
59295.5,2021-Mar-22 12:00,25.33419,15.03056,19.683,107.1622,20.92505
59296.5,2021-Mar-23 12:00,26.07046,15.17101,19.683,107.0889,20.6464
59297.5,2021-Mar-24 12:00,26.80669,15.3096,19.683,107.016,20.36284
59298.5,2021-Mar-25 12:00,27.54288,15.44631,19.682,106.9437,20.07452
59299.5,2021-Mar-26 12:00,28.27905,15.5811,19.682,106.8723,19.78164
59300.5,2021-Mar-27 12:00,29.01519,15.71395,19.681,106.802,19.48438
59301.5,2021-Mar-28 12:00,29.7513,15.84482,19.68,106.7332,19.18299
59302.5,2021-Mar-29 12:00,30.48741,15.97369,19.679,106.666,18.87767
59303.5,2021-Mar-30 12:00,31.22351,16.10053,19.679,106.6007,18.5686
59304.5,2021-Mar-31 12:00,31.95961,16.22532,19.678,106.5373,18.2559
59305.5,2021-Apr-01 12:00,32.69573,16.34803,19.677,106.4756,17.93965
59306.5,2021-Apr-02 12:00,33.43188,16.46864,19.676,106.4155,17.61982
59307.5,2021-Apr-03 12:00,34.16804,16.58712,19.675,106.3566,17.29638
59308.5,2021-Apr-04 12:00,34.90424,16.70345,19.674,106.2986,16.96925
59309.5,2021-Apr-05 12:00,35.64047,16.81761,19.672,106.2412,16.63835
59310.5,2021-Apr-06 12:00,36.37672,16.92957,19.671,106.1841,16.30362
59311.5,2021-Apr-07 12:00,37.113,17.0393,19.67,106.1271,15.965
59312.5,2021-Apr-08 12:00,37.84929,17.14677,19.668,106.07,15.62245
59313.5,2021-Apr-09 12:00,38.58559,17.25197,19.667,106.0126,15.27594
59314.5,2021-Apr-10 12:00,39.3219,17.35485,19.665,105.9547,14.92547
59315.5,2021-Apr-11 12:00,40.05819,17.4554,19.664,105.8964,14.57106
59316.5,2021-Apr-12 12:00,40.79447,17.55359,19.662,105.8374,14.21272
59317.5,2021-Apr-13 12:00,41.53071,17.6494,19.66,105.7777,13.85052
59318.5,2021-Apr-14 12:00,42.2669,17.74279,19.659,105.7173,13.48451
59319.5,2021-Apr-15 12:00,43.00304,17.83374,19.657,105.6561,13.11477
59320.5,2021-Apr-16 12:00,43.73911,17.92223,19.655,105.5943,12.74139
59321.5,2021-Apr-17 12:00,44.47509,18.00823,19.653,105.5317,12.36445
59322.5,2021-Apr-18 12:00,45.21098,18.09172,19.65,105.4685,11.98407
59323.5,2021-Apr-19 12:00,45.94675,18.17268,19.648,105.4046,11.60035
59324.5,2021-Apr-20 12:00,46.6824,18.25107,19.646,105.3402,11.21342
59325.5,2021-Apr-21 12:00,47.41792,18.32689,19.644,105.2753,10.8234
59326.5,2021-Apr-22 12:00,48.15328,18.40011,19.641,105.2101,10.43044
59327.5,2021-Apr-23 12:00,48.88848,18.47071,19.639,105.1448,10.03472
59328.5,2021-Apr-24 12:00,49.62351,18.53868,19.636,105.0796,9.636412
59329.5,2021-Apr-25 12:00,50.35836,18.60399,19.634,105.0149,9.235717
59330.5,2021-Apr-26 12:00,51.09302,18.66663,19.631,104.9509,8.832828
59331.5,2021-Apr-27 12:00,51.8275,18.72658,19.628,104.8879,8.427918
59332.5,2021-Apr-28 12:00,52.56178,18.78384,19.625,104.8262,8.021115
59333.5,2021-Apr-29 12:00,53.29586,18.83839,19.622,104.7655,7.612489
59334.5,2021-Apr-30 12:00,54.02974,18.89022,19.619,104.7058,7.202055
59335.5,2021-May-01 12:00,54.76342,18.93931,19.616,104.6468,6.789787
59336.5,2021-May-02 12:00,55.49689,18.98566,19.613,104.5882,6.375639
59337.5,2021-May-03 12:00,56.23013,19.02924,19.61,104.5297,5.959565
59338.5,2021-May-04 12:00,56.96314,19.07005,19.607,104.4709,5.541526
59339.5,2021-May-05 12:00,57.6959,19.10808,19.604,104.4116,5.121504
59340.5,2021-May-06 12:00,58.42839,19.1433,19.6,104.3516,4.699497
59341.5,2021-May-07 12:00,59.1606,19.1757,19.597,104.2907,4.27552
59342.5,2021-May-08 12:00,59.89251,19.20528,19.593,104.2288,3.849602
59343.5,2021-May-09 12:00,60.62409,19.23201,19.59,104.1656,3.421787
59344.5,2021-May-10 12:00,61.35533,19.25589,19.586,104.1012,2.992127
59345.5,2021-May-11 12:00,62.0862,19.2769,19.582,104.0355,2.560689
59346.5,2021-May-12 12:00,62.81668,19.29503,19.578,103.9683,2.127549
59347.5,2021-May-13 12:00,63.54675,19.31028,19.574,103.8995,1.692794
59348.5,2021-May-14 12:00,64.27638,19.32261,19.571,103.8293,1.256519
59349.5,2021-May-15 12:00,65.00556,19.33204,19.567,103.7575,0.81883
59350.5,2021-May-16 12:00,65.73425,19.33855,19.562,103.6842,0.37984
59351.5,2021-May-17 12:00,66.46243,19.34213,19.558,103.6095,-0.06033
59352.5,2021-May-18 12:00,67.19009,19.34276,19.554,103.5333,-0.50156
59353.5,2021-May-19 12:00,67.91719,19.34046,19.55,103.4557,-0.94372
59354.5,2021-May-20 12:00,68.64371,19.3352,19.546,103.377,-1.38665
59355.5,2021-May-21 12:00,69.36964,19.32698,19.542,103.2973,-1.83022
59356.5,2021-May-22 12:00,70.09496,19.31581,19.537,103.2168,-2.27427
59357.5,2021-May-23 12:00,70.81964,19.30166,19.533,103.1359,-2.71863
59358.5,2021-May-24 12:00,71.54368,19.28456,19.529,103.0549,-3.16317
59359.5,2021-May-25 12:00,72.26705,19.26449,19.524,102.9741,-3.60775
59360.5,2021-May-26 12:00,72.98976,19.24145,19.52,102.8938,-4.05228
59361.5,2021-May-27 12:00,73.71178,19.21544,19.516,102.814,-4.4967
59362.5,2021-May-28 12:00,74.43312,19.18646,19.512,102.7348,-4.94099
59363.5,2021-May-29 12:00,75.15377,19.15453,19.507,102.656,-5.38516
59364.5,2021-May-30 12:00,75.8737,19.11962,19.503,102.5773,-5.82924
59365.5,2021-May-31 12:00,76.59292,19.08175,19.499,102.4983,-6.27325
59366.5,2021-Jun-01 12:00,77.3114,19.04091,19.495,102.4189,-6.7172
59367.5,2021-Jun-02 12:00,78.02913,18.99711,19.491,102.3387,-7.16108
59368.5,2021-Jun-03 12:00,78.74609,18.95034,19.487,102.2575,-7.60486
59369.5,2021-Jun-04 12:00,79.46226,18.9006,19.484,102.1752,-8.04852
59370.5,2021-Jun-05 12:00,80.17762,18.84791,19.48,102.0916,-8.49199
59371.5,2021-Jun-06 12:00,80.89215,18.79224,19.477,102.0066,-8.93522
59372.5,2021-Jun-07 12:00,81.60582,18.73362,19.473,101.92,-9.37815
59373.5,2021-Jun-08 12:00,82.31863,18.67203,19.471,101.8319,-9.8207
59374.5,2021-Jun-09 12:00,83.03054,18.60749,19.468,101.7421,-10.2628
59375.5,2021-Jun-10 12:00,83.74152,18.53999,19.466,101.6505,-10.7043
59376.5,2021-Jun-11 12:00,84.45157,18.46954,19.464,101.5571,-11.1452
59377.5,2021-Jun-12 12:00,85.16064,18.39614,19.462,101.4619,-11.5853
59378.5,2021-Jun-13 12:00,85.86873,18.3198,19.461,101.3649,-12.0246
59379.5,2021-Jun-14 12:00,86.57581,18.24053,19.46,101.2662,-12.4629
59380.5,2021-Jun-15 12:00,87.28186,18.15832,19.459,101.1658,-12.9001
59381.5,2021-Jun-16 12:00,87.98685,18.07319,19.459,101.0638,-13.3361
59382.5,2021-Jun-17 12:00,88.69076,17.98515,19.46,100.9603,-13.7707
59383.5,2021-Jun-18 12:00,89.39358,17.8942,19.461,100.8557,-14.2039
59384.5,2021-Jun-19 12:00,90.0953,17.80036,19.462,100.7501,-14.6355
59385.5,2021-Jun-20 12:00,90.79589,17.70363,19.464,100.6439,-15.0654
59386.5,2021-Jun-21 12:00,91.49535,17.60403,19.467,100.5374,-15.4935
59387.5,2021-Jun-22 12:00,92.19367,17.50157,19.47,100.4309,-15.9199
59388.5,2021-Jun-23 12:00,92.89083,17.39625,19.473,100.3249,-16.3443
59389.5,2021-Jun-24 12:00,93.58685,17.2881,19.477,100.2194,-16.767
59390.5,2021-Jun-25 12:00,94.28171,17.17712,19.481,100.1145,-17.1877
59391.5,2021-Jun-26 12:00,94.97541,17.06333,19.486,100.0103,-17.6067
59392.5,2021-Jun-27 12:00,95.66795,16.94673,19.491,99.90645,-18.0239
59393.5,2021-Jun-28 12:00,96.35933,16.82735,19.497,99.80277,-18.4393
59394.5,2021-Jun-29 12:00,97.04953,16.70518,19.502,99.69898,-18.8529
59395.5,2021-Jun-30 12:00,97.73856,16.58025,19.509,99.59485,-19.2647
59396.5,2021-Jul-01 12:00,98.42641,16.45256,19.515,99.49015,-19.6747
59397.5,2021-Jul-02 12:00,99.11306,16.32213,19.521,99.38472,-20.0828
59398.5,2021-Jul-03 12:00,99.7985,16.18897,19.528,99.27841,-20.489
59399.5,2021-Jul-04 12:00,100.48273,16.05308,19.535,99.17112,-20.8932
59400.5,2021-Jul-05 12:00,101.16573,15.9145,19.542,99.06274,-21.2954
59401.5,2021-Jul-06 12:00,101.84749,15.77322,19.549,98.95317,-21.6954
59402.5,2021-Jul-07 12:00,102.528,15.62926,19.557,98.84235,-22.0933
59403.5,2021-Jul-08 12:00,103.20725,15.48264,19.564,98.73018,-22.4889
59404.5,2021-Jul-09 12:00,103.88522,15.33337,19.572,98.61662,-22.8821
59405.5,2021-Jul-10 12:00,104.56191,15.18147,19.579,98.50162,-23.2729
59406.5,2021-Jul-11 12:00,105.2373,15.02696,19.587,98.38518,-23.6611
59407.5,2021-Jul-12 12:00,105.91138,14.86984,19.594,98.26732,-24.0467
59408.5,2021-Jul-13 12:00,106.58414,14.71015,19.602,98.14813,-24.4295
59409.5,2021-Jul-14 12:00,107.25556,14.54789,19.609,98.02772,-24.8094
59410.5,2021-Jul-15 12:00,107.92565,14.3831,19.617,97.90627,-25.1863
59411.5,2021-Jul-16 12:00,108.59439,14.21578,19.624,97.78401,-25.5603
59412.5,2021-Jul-17 12:00,109.26178,14.04595,19.632,97.6612,-25.9311
59413.5,2021-Jul-18 12:00,109.92782,13.87365,19.639,97.53818,-26.2987
59414.5,2021-Jul-19 12:00,110.59251,13.69888,19.647,97.41527,-26.6632
59415.5,2021-Jul-20 12:00,111.25585,13.52168,19.654,97.29282,-27.0245
59416.5,2021-Jul-21 12:00,111.91784,13.34206,19.661,97.17115,-27.3827
59417.5,2021-Jul-22 12:00,112.5785,13.16004,19.669,97.05051,-27.7379
59418.5,2021-Jul-23 12:00,113.23784,12.97564,19.676,96.93102,-28.09
59419.5,2021-Jul-24 12:00,113.89585,12.78888,19.683,96.8127,-28.4393
59420.5,2021-Jul-25 12:00,114.55257,12.59979,19.69,96.69546,-28.7856
59421.5,2021-Jul-26 12:00,115.20799,12.40837,19.697,96.57912,-29.1291
59422.5,2021-Jul-27 12:00,115.86212,12.21465,19.704,96.46345,-29.4697
59423.5,2021-Jul-28 12:00,116.51497,12.01866,19.711,96.34823,-29.8074
59424.5,2021-Jul-29 12:00,117.16655,11.8204,19.718,96.23325,-30.1423
59425.5,2021-Jul-30 12:00,117.81686,11.61989,19.725,96.11833,-30.4742
59426.5,2021-Jul-31 12:00,118.46591,11.41716,19.731,96.00333,-30.8031
59427.5,2021-Aug-01 12:00,119.11369,11.21223,19.738,95.88812,-31.1289
59428.5,2021-Aug-02 12:00,119.76023,11.00512,19.745,95.7726,-31.4516
59429.5,2021-Aug-03 12:00,120.4055,10.79584,19.751,95.65666,-31.7712
59430.5,2021-Aug-04 12:00,121.04953,10.58443,19.757,95.5402,-32.0875
59431.5,2021-Aug-05 12:00,121.6923,10.37089,19.764,95.42313,-32.4005
59432.5,2021-Aug-06 12:00,122.33383,10.15526,19.77,95.30537,-32.7101
59433.5,2021-Aug-07 12:00,122.97412,9.93756,19.776,95.18683,-33.0161
59434.5,2021-Aug-08 12:00,123.61315,9.7178,19.782,95.06746,-33.3186
59435.5,2021-Aug-09 12:00,124.25095,9.49603,19.788,94.94726,-33.6174
59436.5,2021-Aug-10 12:00,124.8875,9.27225,19.794,94.82628,-33.9123
59437.5,2021-Aug-11 12:00,125.52282,9.0465,19.8,94.70462,-34.2033
59438.5,2021-Aug-12 12:00,126.1569,8.8188,19.805,94.58248,-34.4904
59439.5,2021-Aug-13 12:00,126.78975,8.58918,19.811,94.46008,-34.7734
59440.5,2021-Aug-14 12:00,127.42137,8.35767,19.816,94.33772,-35.0523
59441.5,2021-Aug-15 12:00,128.05179,8.12429,19.822,94.21572,-35.3272
59442.5,2021-Aug-16 12:00,128.681,7.88907,19.827,94.09442,-35.5981
59443.5,2021-Aug-17 12:00,129.30903,7.65204,19.833,93.97414,-35.8651
59444.5,2021-Aug-18 12:00,129.9359,7.41322,19.838,93.85517,-36.1282
59445.5,2021-Aug-19 12:00,130.56161,7.17265,19.843,93.73774,-36.3876
59446.5,2021-Aug-20 12:00,131.1862,6.93033,19.848,93.622,-36.6434
59447.5,2021-Aug-21 12:00,131.80968,6.6863,19.853,93.50799,-36.8956
59448.5,2021-Aug-22 12:00,132.43208,6.44059,19.858,93.39569,-37.1443
59449.5,2021-Aug-23 12:00,133.05341,6.1932,19.863,93.28497,-37.3896
59450.5,2021-Aug-24 12:00,133.6737,5.94418,19.867,93.17567,-37.6315
59451.5,2021-Aug-25 12:00,134.29297,5.69353,19.872,93.06759,-37.87
59452.5,2021-Aug-26 12:00,134.91124,5.44129,19.877,92.96054,-38.105
59453.5,2021-Aug-27 12:00,135.52851,5.18747,19.881,92.85433,-38.3365
59454.5,2021-Aug-28 12:00,136.14482,4.93211,19.885,92.74882,-38.5644
59455.5,2021-Aug-29 12:00,136.76017,4.67522,19.89,92.64385,-38.7888
59456.5,2021-Aug-30 12:00,137.37459,4.41682,19.894,92.53931,-39.0094
59457.5,2021-Aug-31 12:00,137.98807,4.15696,19.898,92.43508,-39.2263
59458.5,2021-Sep-01 12:00,138.60065,3.89564,19.902,92.33105,-39.4395
59459.5,2021-Sep-02 12:00,139.21232,3.63289,19.906,92.22709,-39.6487
59460.5,2021-Sep-03 12:00,139.82311,3.36875,19.91,92.12309,-39.8539
59461.5,2021-Sep-04 12:00,140.43303,3.10324,19.914,92.01893,-40.0551
59462.5,2021-Sep-05 12:00,141.04208,2.83638,19.918,91.9145,-40.252
